@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'national bieber day in all the countries <3',<3,positive
'usr the winans are doing the smash hit \" tomorrow \" its cool but not the same without all the brothers . more on the whitney memorial .','',positive
'next gigs will be 10/23 @ pocket sandwich theater with singapore slingers and 11/7 at bryan st. tavern for wed . night jazz with my quintet .','',neutral
'tony romo may want to check craigslist for hyperbaric chambers .','',neutral
'neon theme ! first round monday night at the volleyball game in west liberty ! #wakawaka','',neutral
'the marching band is playing the 3rd quarter dance song right now and i can hear it from my class . i gotta do it , can not stop ...','',positive
'the prince is announcing something with oceans north canada & qia on thursday . he will also meet the premier , iqaluit\'s mayor etc . #cbcnorth','',neutral
'get your ticket for a detroit red wings bus trip on march 22nd against the dallas stars .','',neutral
'effat university wins the 1st \" p&g\'s university challenge \" at the procter and gamble\'s university competition . …','',positive
'tomorrow , okami will be released on psn in hd . ca not wait to play it again ! to me , it\'s one of the greatest games ever made ! #okami #clover','',positive
'at the 10th annual cloud expo usr','',neutral
'if you ca not beat \' em , recruit \' em ( #yhoo , aol , goog , twx , aapl : inc . ( nasdaq : yhoo ) may have the biggest weapo ...','',positive
'state farm just postponed my sale date scheduled for tomorrow for a new short sale listing taken today for $1.9 ...','',neutral
'steve emerson interview on shameful us response to islamist riots on sun tv :: ipt in the news :: the investigat ... via','',negative
'safe mode with networking - no internet : i am troubleshooting a bsod in windows 7 and may come back later with m ...','',neutral
'miss ! robbie keane gets on the end of a david beckham cross from the right , but his header is just over in the 19th minute .','',neutral
'yup it\'s national bieber day , cuz our baby just turned 18 usr #loveyaforevernalways','',positive
'world music festival is in full swing ! see you tomorrow evening in millennium park with the maria de barros at 6pm ! #chicago #wmfchicago','',positive
'i hope miami does this to the knicks on friday . #teamheat','',positive
'hey washington senior ! have you had your senior portraits taken ? the deadline for the yearbook is january 15 ....','',neutral
'happy 4th from the bomb squad !','',positive
'usr usr haha the bucs c\'mon the t wolves are way better than them love rubio ak 47 derrick williams b roy ! ! shved is good 2','',positive
'freaky knight iii going down this friday at fox theatre in salinas . dm me for tickets and info . #dontsleeponthisone','',neutral
'simon crean still can not support the way kevin rudd was spilled from the role of pm - herald sun','',negative
'feel bad for star crossed lionsrt usr : so far , wr titus young is the only one of the lions top three picks in april still standing','',negative
'good morning all . the sun is out today in tayside . hope you all have a great day today','',positive
'usr usr four lions is on sunday night @ 9pm on usr make sure you watch it boys . ( eid mubarck imran ) #veryfunnyfilm','',positive
'lloyd robertson\'s last newscast is tomorrow night . the end of an amazing career . and honestly , the end of an era #thatsthekindofdayitsbeen','',positive
'i may have missed out seeing noel fielding and rich fulcher today , but i did just see tom tilley ! #samsimmons','',neutral
'jennifer aniston believes in regular sun exposure ~ check it out ! ...','',neutral
'usr i laugh to death ! ! ! lol ! ! do not trust the translation of google anymore ! it\'s is full of errors ! ! btw u played truant today . \\_/ . !','',negative
'proud of aishwarya\'s french honour : big b : mumbai , nov 2 ( ians ) megastar amitabh bachchan says he is proud that ...','',positive
'i\'m gonna just don it during school tomorrow . math in tok , history in math and bio , and spanish during lunch . yup that sounds about right .','',positive
'heat vs knicks first round of playoffs tomorrow ! ! ! #lebron #wade better bring it ! ! !','',positive
'usr usr /: i\'m going to philadelphia saturday morning . & i have a volleyball game tomorrow night .','',neutral
'friday\'s cnet update is playing one republic : apple ceo says sorry for ios 6 map mess apple ceo tim cook has said he was \" extremely sorr','',negative
'dook tomorrow and on the 27th ... the game we\'ve all been waiting for ... nc state','',positive
'\" did you see that andy carroll header ? what technique ! \" \" c\'mon! that\'s not technique . technique is passing the ball 5 yards 50 times . \"','',negative
'blessed is the heart that bends , it will never be broken --- lucas scott good pre-bedtime oth after a busy day ! ca not wait for tomorrow #zzzz','',positive
'#tbt a year ago tomorrow i would have met the amazing christina grimmie :) #takemeback',:),positive
'the driver of a motor vehicle that crashed on petrolia line in the evening of july 11 remains in serious condition .','',neutral
'my dad reckons if this was in nigeria the president would have issued a shoot on sight order since saturday !','',neutral
'please please follow me \' thank u for come to mexico the 30 september i love u so much : $ #nsn : bbb <3',<3,positive
'tuesday will be my last day in florida :-(',:-(,negative
'usr hope you win tonight tom ! your us and worldwide fans from usr and usr are cheering for u !','',positive
'eww lady gaga is at the femme fatale tour tonight . do not be surprised if you see gaga using britney\'s props on her next tour lol','',negative
'i liked a usr video anonymous - remember , remember the 5th of november','',positive
'#teamfollowback beirut ( reuters ) - the international committee of the red cross said on thursday it ... #ff usr','',neutral
'jam at the blue diamond . tomgrant band will thrill and delight patrons and jammers alike . good excuse to get out of the house . ne 20th&sandy','',positive
'on the bright side dwts cast cumin mon . my girl kym better b on & hav sum1 that she has a chance 2 win again ! go kym ! ;-)',;-),positive
'awesome wedding shoot in amsterdam today , excited fot the next one on saturday in a castle in utrecht ... previews coming soon ....','',positive
'happy casimir pulaski day ! ( and i do realize the day is almost over but it still is monday , march 5th , so i say it`s fine . )','',positive
'usr have you read happiest baby on block ? usr gave to me . it\'s great ! you need it . i will bring to u tomorrow if u haven\'t','',positive
'usr im from south africa and will be leaving the states on the 5th of nov , really wanna see jb ! ! ! life would be perfect then !','',positive
'breaking m&a news today : canada\'s potash corp . in talks with israel\'s netanyahu on merger with israel chemicals . that may be worth + $13.5 bln','',neutral
'usr she might be , most artists tend to get knocked off after the 1st week , unless they\'re gaga or beyonce or something haha x',x,neutral
'clearwire is sought by sprint for spectrum : sprint disclosed on thursday that it had offered to buy a stake in c ...','',neutral
'fucking stoked to hang out with my girl thalia tomorrow night . have not seen her in ages .','',positive
'enter our competition to win a london children\'s map puzzle just follow and rt . closes friday 8th usr','',neutral
'usr let\'s just say , i call it the casey\'s trifecta . i will explain in homeroom tomorrow .... after i ask cory to homecoming lol','',positive
'pitch darn well sent . holidays can begin . rick stein\'s for dinner tomorrow night ! see you in a week','',positive
'i officialy hate windows 7 , it just sucks on my laptop . back to xp tomorrow ! ( and also a huge delay for the movie again :/ , was so close ! )',:/,negative
'not wearing make up to dublin tomorrow until i\'m getting ready for the party . help .','',negative
'sufjan steven\'s song casimir pulaski day may be one of the greatest songs ever made .','',positive
'spread the word ! the workshop is dayton , oh is not cancelled ! i will be in ohio tomorrow & i will be at the party saturday night !','',neutral
'right guys , last competition of the night ... like this status for a chance to win a copy of judas priest\'s 30th ...','',positive
'rt usr espn mlb cameron maybin starting to see the sun','',neutral
'so the dude on shameless last night is lucien from big brother','',neutral
'july 28th national milk chocolate day . you might say milk chocolate is the star of the chocolate ( cont )','',neutral
'#catherinebelll i watched good witch for the 1st time . what a wonderful show . i\'ve seen all ur jag and army wives . ur fan ara','',positive
'looks for tom boonen but knows he will be face down in a mountain of sherbet . race day tomorrow . prep of pros','',negative
'tomorrow\'s monday and i\'m looking forward for it . will be hanging out with an old shatec friend of mine , ying . manhattan and ice-skating . :d',:D,positive
'i had a fun day on terra nova . followed by a ho-down at the end of the night . got plenty of screen time . look for the only dancing soilder !','',positive
'before you make plans for this friday night , check out this event benefitting bolder options rochester . it will be ...','',neutral
'getting my vans either thursday or friday for the game','',neutral
'starkville , ms ! coming at you tomorrow night to rage at ricks cafe and we\'ve got a pair of tickets to give away ....','',neutral
'pray for mohamed morsi the new president of egypt that he may continue to be a leader for freedom and peace .','',positive
'i challenge katie to stick pins in my eyes tomorrow . i dare you .','',neutral
'sunday get on the ropes with james murphy . yogacity nyc | yoga , meditation , pranayama & kirtan events in new york city','',neutral
'usr : omfg britney is like here in ma ... ahhhh ! ! ! along with nicki minaj . omggg the concert is tomorrow :ddd this is great ! xd',xD,positive
'who\'s going to be on the 360 tonight ? ? been awhile since the whole gang have kicked it on gears3','',neutral
'rt : usr its friday people ! ! ! get that kermit the frog cycling feelin ;) // and i\'ve started holidays ! ! :))',;),positive
'\" grace means you give something they may not deserve , but you give it to them anyway . \" - joseph prince','',neutral
'vow is likely to return from a midsummer break in the prix de royallieu at longchamp on saturday .','',neutral
'michael jackson\'s doctor , conrad murray is scheduled to go on trial on september 8th . can he receive a fair trial ...','',neutral
'big bang concert is tomorrow . oh my lord ! ! boo hoo hoooo )\': * cries all the 7 seas *','',neutral
'usr my guess is the kissing too . obviously they do not hear him as they pull apart when max walks in tomorrow x',x,neutral
'haye waits on vitali decision - david haye will find out in december if a possible fight with vitali klitschko can g ...','',neutral
'snsd\'s tiffany , cnblue\'s yonghwa and b2st\'s kikwang mcs for the sbs k-pop super concert nov 10','',neutral
'that kind of year in kc . rivers over 18 fantasy its for only 3rd time of the season .... for now .','',neutral
'\" rt usr : usr usr either of you la guys going to summerslam on sunday ? \" i will be around , but not at the show .','',neutral
'lmfaoasdfghjklomg . i just saw a picture of jenelle from the 1st day of school in 5th grade .. damn that nigga changed .','',negative
'field trip to october 12 ! breakfast at jungle island , meet deca members from other schools and find out what deca is all about :)',:),positive
'today it\'s all about tablet pcs - here\'s a guide to the windows 7 operating system','',neutral
'another day of iss tomorrow . it will not even that bad .','',positive
'1st of all in my world theres only good n evil ! real ppl n fake mf\'s!this is why i really feel jlin will not make it ! not durable like yao ming !','',negative
'i missed it :(( qt usr : i have got to remind myself to watch stevie tv every sunday . i was dying .','',negative
'usr as a point , flacco had a 0.3 qbr last sunday . even vet qb had a bad day .','',negative
'assange : i will stay in embassy until u.s. backs off : julian assange , founder of wikileaks , said thursday he won\'t ...','',neutral
'espn- indians fire manager acta with six games left : the cleveland indians fired manager manny acta on thursday ,...','',neutral
'art may or may not be the hardest class ever','',neutral
'laker fans should take it as a sign that they got beat by the sacramento kings twice in the preaseason ... and their starters played the 4th','',negative
'big home game tomorrow evening for the tcu baseball team as they take on texas a&m here at lupton field . come on ...','',neutral
'will be at manly market & mittagong on saturday . crows nest fair and kiama market sunday . hope to see you there','',neutral
'usr cause my agent say those who wanna continue at adidas go to the office on monday @ 2pm ! no other days to go alr ! ask quick .','',neutral
'usr yer off to take son for his first day at big school . then it\'s google analytics training for me . how was your night ?','',neutral
'last night i had a dream that i made it to the vma\'s , & i was on 106&park talking about my album coming out . time to make it all a reality .','',positive
'i downloaded the first season of #dexter , gonna start watching the 2nd episode . time to tweet #twittwit ^^','',neutral
'rampage forward greg rallo ties the game at 2-2 at 4:25 of the 2nd period . howden and shore with the assists .','',neutral
'tomorrow , the jimmy donn \" eastbound & down \" pre-order begins . only 100 pre-orders will be available . and it\'s a pretty sick combo pack !','',positive
'all my passengers i aplogize for the tardiness of the 2nd half of the dual single \" magic \" but it\'s dropping soon ... staytunned ! ! ! ! ! ! ! ! ! !','',neutral
'just did spartacus 2.0 and sauna ... imma be sore tomorrow but so worth it','',positive
'karma vs flow ! ! ! join us this sunday on the terrace .... we\'re taking it deep all the way :-) filthy rich , richie ...',:-),positive
'although there was that one time he finished 3rd and cannavaro finished 1st . yes , fabio cannavaro . bullshit .','',negative
'the u16s game with shotton has been called off due to a waterlogged pitch , so they\'re now going to llani on wednesday night . sorry lads !','',negative
'catch me up there on lemon and hermosa after saturday at the new pad','',neutral
'merlin ! i\'ve been up since 3am and have a busy day today . just kill me now .','',negative
'tonight\'s the decider -- will i be at the garden friday night for knicks/heat game 6 ? here\'s hoping for a miracle ...','',positive
'usr rihanna\'s drummer announced that rih is going perform on saturday night live ! ! ! #slay','',neutral
'#flexthursday ! ! dis thursday ! ! ! ! ! wit usr usr crows nest we calln out da whol souf kum kick it wit #pinkcity !, :-)',:-),neutral
'i will not be able to handle harry\'s voice in kiss you .. and i may not survive after hearing all the songs on take me home in their entirety .','',negative
'usr sorry about the yankees ... there is always tomorrow . want to fly to new york for a game ?','',negative
'\" i\'ve bitched enough . \" rt usr : cbs says andy rooney to make his final weekly 60 minutes appearance this sunday :','',neutral
'capello : i will tweak lineup for azerbaijan game : coach fabio capello said monday he will tweak the russian lineup ...','',neutral
'usr me and katie are busy after school we have to go to playtoes and stuff . but saturday morning . lets do it ! then beach','',neutral
'usr o ok , well i\'m not coming back to dallas tonight','o ok',neutral
'wisconsin : remember to vote tomorrow ! consider it practice for recalling walker . practice makes perfect . #wiunion #wirecall #p2','',neutral
'knicks vs heats gone be the best 1st round series in the playoffs','',positive
'kurt may have been drugged again with rohypnol , possibly in the root beer can found at the scene . after he was incapacitated , the murderer','',negative
'rick stein saturday kitchen quote fishing is by far the worlds most dangerous job haha #thinkaboutitnobhead','',negative
'the safest place to be in tottenham tonight is the spurs trophy cabinet . there\'s no chance of looters visiting there . #gooners #goonerpower','',positive
'sunday dialogue : curing the health system : ... fostered by republicans who place ideology over country , took tha ...','',negative
'i reckon the match between bolton and man city should be good tomorrow ! #footballseason','',positive
'1st episode of careless world tv from europe is on facebook , make sure to give it a \" like \" - #teamtyga','',neutral
'enjoyed the flotus today in fl ! usr u r brilliant ... simply put ! glad i voted saturday #obama2012 #duval','',positive
'rt usr monday night football be the move too !','',positive
'\" i do not know of a rule that could stop qld playing david taylor \" - the nrl to us on if qld can play taylor tomorrow in #origin3 #nrl','',neutral
'of course it\'s aston villa . played them off the park on saturday . bring it on !','',neutral
'now that droid bionic is finally \" official \" for 9/8 , i will just wait til oct so i have something to compare it to . vigor or prime maybe ?','',neutral
'if jenelle comes to the game tomorrow ... i will die #missherlots #itsbeentolong #mybaby','',negative
'forget the garlic , the soup is disgusting ! thanks for nothing , saturday kitchen .','',negative
'oct 30 its goin down at the congress theater i will be performing along wit machine gun kelly ! ! ! !','',neutral
'\" everyone deserves somebody who makes them look forward to tomorrow \" for rushers , it\'s big time rush :)',:),positive
'the earliest you can complete your 2013-2014 fafsa is january 1st and our priority deadline is march 1st . you must fill one out every year !','',neutral
'i will let killing joke deal with my sunday night blues instead . that\'s dave grohl on drums too . …','',neutral
'jungle island says it will be open as usual on monday . to see what\'s open & what\'s closed click on this link #isaacon6','',neutral
'headlines : nadal confirms for mexican open in february : rafael nadal plans to play at the mexican open in februa ...','',neutral
'pj harvey to play the royal albert hall for the first time this october','',neutral
'sat down to watch michael jackson this is it on dvd xx','',neutral
'people that are like 3rd year seniors << it\'s about time you move on w/ high school . this is not degrassi where you\'re the same age forever','',neutral
'i\'m pretty sure if someone said i can give you a cute boyfriend or free olive garden every saturday that i\'d choose the garden #noshame','',neutral
'usr it\'s mexican ! sorry for the late answer , ipad \' charging fucked me yesterday :d',:D,negative
'klitschko vs . wach , 10th of nov in germany , note it down in your tv schedules !','',neutral
'hey usr members , did you miss your shot at leonard cohen tix this morning on usr ? usr will have more for you on sunday !','',positive
'nokia n9 in nine seconds : by ian posted on the 13th of july 2011 at 8:35 am global - the nokia n9 is fast . so fast that a regular 30-s ...','',positive
'i\'m going to bed after this last episode of family guy .. i\'ve been hella tired , && i\'ma get all the sleep i can stand in before thursday','',negative
'us football down 7-3 at chardon tonight after 1st q','',neutral
'happy valentines day ? o.o say what ? is it feb 14th already ?','',positive
'just a heads up , lp #9 may take some time before i can start recording . a lot of work is going to go into this next project .','',neutral
'colts owner jim irsay to donate $ 64,753 to usr victims fund . that\'s # of tickets distributed to tonight\'s game .','',neutral
'food fact of the day : sept 9 , 1890 harland sanders was born near henryville , indiana . founder of kentucky fried chicken restaurant chain .','',neutral
'team foster call will be on tonight thursday november 1st , from 9pm-10pm eastern 712-432-0900 new access code 833433# .','',neutral
'i really just want to cuddle up in a blanket and watch army wives right now . but i have a midterm and paper due tomorrow . #yaycollege','',negative
'usr sanchez has a lil jake plummer in him . i like this kid . nothing like throwing into triple coverage on 3rd 10 and holmes catches it','',positive
'… boris johnson times . ed moans abt george going 1st class but david miliband travelled by royal jet . #boris johnson','',neutral
'rugby is a great winter sport for gaa ladies looking to keep up there fitness . come along friday to kilkenny rfc at 7 to try it out','',positive
'friday fish fry and football with tressa ! #ffffdate','',neutral
'still my favorite pose of you , :) pancakes tomorrow , glad you\'re here , we missed dj marcus ! sweet dreams !',:),positive
'besides the game 1 2nd quarter knicks vs heat game ... this might be the poorest officiated game throughout the entire playoffs bro . smh','',negative
'premier league team of the week : march 5 : gmf takes a look at the team of the weeken ... ... via','',neutral
'usr usr i\'m hopin y\'all are gonna be around thursday to welcome me with open arms on my permanent move back to clemson ..','',positive
'nfl lions news : lions rookie rb mikel leshoure went down with an apparent leg injury during practice this morning ...','',neutral
'y\'all know that one boy that makes it seem like he won 1st place in the kentucky derby whenever he gets a good grade . yeah . we have that now','',positive
'we are excited to announce our next day on the green on sunday january 27th - australia day long weekend ! we are ...','',positive
'usr pls tell dale jr and the 88 team that they did great today . love them lots from bama .','',positive
'having to read charles dickens for homework may be the greatest thing ever','',positive
'shaquille o\'neal all-star comedy jam @ dar constitution hall sat . 8pm nov 3 , 2012 washington dc .. looks like it will be a great show ! !','',positive
'original planned release date for blue diamond x : oct 6 . instead , nike drops two new bron styles on the same day as the rose 3 launch ...','',neutral
'3 episodes of family guy tonight on bbc3 . put a slight smile on my face :)',:),positive
'usr yea got bk yesterday ! ! we will figure sum out ! ! me , you , pooh , & dexter lol :)',:),positive
'scoop ! elmbridge choir performing with brit award classic boy-band blake on may 24th at epsom playhouse ! yoohoo how cool is that !','',positive
'state tv : requests 2 join israel gas deal trial to the one today under judge ahmed refaat . next we will add amanda knox trial to refaat\'s!','',neutral
'. to do tonight : see the help in theater amanda knox','',neutral
'proud of my mom for all her hard work with best business strategies to get president\'s circle in sage 50 for the 2nd year in a row ! wooooo !','',positive
'parma\'s 3-1 v roma : biabiany was offside on the 1st pass attempt , but the ball stopped on the wet pitch and he received the ball on 2nd one !','',neutral
'as we patiently awaitrt usr : back in studio putting final touches to the #album ... should be out nxt week friday .','',positive
'monday\'s best of the web -floyd mayweather flips out , sheen roast , melissa mccarthy wins an emmy | dve morning show …','',neutral
'slept for about 11 hours . i seem to be in quite an odd mood . ah well , usr in play offs tonight ( 2am ) and jack white on sunday ! ! !','',negative
'usr failed yet again with #bpos and their customer service - \" overnight work \" - guess what microsoft ? it\'s morning here .','',negative
'1 more day of work tomorrow then it\'s bolton , first away of the season mcmcfmcfcok','',neutral
'is martin atkinson being brought out on wednesday to \' even it up \'','',neutral
'i just remembered \' niggas in paris \' is a song . delighted ! what a saturday ! #positivetroll','',positive
'so aston villa have a \" must win \" game against norwich city tomorrow lunchtime . must win - how the mighty have fallen .','',negative
'i hope yall not sleeping on the #blackout homecoming party this friday at club pulse . shit is really bout to crinack .','',positive
'awesome talk from awesome usr in the star apprentice class tonite on social media ! just in time for super tuesday !','',positive
'stop that my dude ... \" usr : dook football , even the sun shines on a dog\'s a$$ some days . #unc \"','',negative
'george zimmerman will face court june 10th for the murder of trayvon martin .','',neutral
'drexel classes are cancelled monday and tuesday .. now i just need work to be cancelled ..','',negative
'good luck to infinity\'s iain veitch who competes in the taiwan #ironman70 . 3 on saturday','',positive
'i will be out of town and will miss this but you should go ! nuit blanche #dc event sept 24 usr','',neutral
'premier league : west ham v man city on saturday . our preview looks at the stats & has some interesting betting tips : …','',positive
'demon gaze , a next-gen dungeon rpg for the the playstation vita [ 1st trailer and screens ]: kadokawa games today ...','',neutral
'usr i fux wit yo 3rd choice but gifted hands ( the ben carson story ) and alex haley\'s autobiography of malcolm x my top 2','',positive
'#gotexans v . the dirty #jets football team on mnf tonight -',v,negative
'love him or hate him but so excited about getting to meet ted nugent tomorrow night :)',:),positive
'usr huum if you\'re hungry , come to tunisia we have delicious food here ! huum nialler always eat :o c\'mon!',:o,positive
'she may have failed the drug test for metenolone but no trace of rohypnol or ghb were found in her sample','',neutral
'[ info ] exo-m will fly to nanjing tomorrow to attend yangtze river music festival on the 28th ( along with super ...','',neutral
'usr he will get it when raw is live in mexico city in oct . he\'s apparently been havin tantrums that wwe keep \" snubbing \" him . moron .','',neutral
'rt usr : .......... so far , wr titus young is the only one of the lions top three picks in april still standing . <<< -______-','',neutral
'departure of ship : jumbo spirit port : abu dhabi time : nov 2 2012 4:49 am ( utc ) ( time of arrival/departure is the time the vessel a ...','',neutral
'007 in detroit wed august 17th i will be dancing live ! ! ! ! ! d town stand up ! ! ! get ready its going down !','',positive
'black friday huge saving aerial view of a city , paris las vegas , the las vegas strip , las vegas ,... …','',neutral
'usr mt usr : the baltimore sun reporting that the redskins have just cundiff-ed billy cundiff \"','',neutral
'usr i\'m going to auburn thursday now ...','',neutral
'usr lmfao alright u got me there . good job parker and the spurs , see y\'all jan 9th . if i get an extra ticket to that game ur goin','',positive
'wabasha got into the silica-sand brouhaha tuesday in hearing on cup for a sand loading site . the sand question will be with us for years .','',neutral
'bring it on cd signing and performance event w usr tomorrow at 300pm . barnes and noble on 86th and lexington in manhattsn :-)',:-),neutral
'sitting in the sun listening to nipsey hussle','',neutral
'you may think you\'ve tried them all but i will bet you have not tried taking on the challenge ... stop wasting time ...','',positive
'might have to go for a plan b on my halloween costume , unless the stars align tomorrow . why is halloween on a wed ? #awkwardrushedplanning','',neutral
'just like clemson beat gt in the acccg usr : touche again rt usr : usr umm rutgers may very well have \' won \' that game .','',neutral
'i\'m going to the duke game on saturday . haha . duke . what\'a joke they are .','',negative
'#torchlight2 comes out tomorrow . torchlight is in my list of best games of all time . i like it better than diablo iii . 2 promises more .','',positive
'afterwork social usr s . king dr. from 4-9 saturday . steppin , food , drinks . 5 days work and sixth day for relaxation .','',positive
'ghost rider is bck on action jst w8 19th octobr at 3pm ... so guyz start ur engine and join with me in rally ...','',neutral
'foreign commentator award at the #commentawards goes to the late marie colvin of the sunday times','',neutral
'for second time , eagles make stop -- and commit a penalty . pi on kendricks gives atl another 1st down . groundhog day lives .','',neutral
'long day tomorrow , university of idaho and eastern visits !','',neutral
'i have an issue driving slow . so im gonna try to make it from az to lv in 3 hrs . tomorrow .','',neutral
'get out the vote in wi tomorrow ! rt usr : wisconsin recall , part two : fleebaggers face the music','',neutral
'sejesong sunday sessions @ imbizo busy corner ( midrand ivory park ext 2 next to eskom ) is the place to be 12:00 pm till late','',neutral
'\" monday night football \" #teamtexans all day & tomorrow ... #mns','',neutral
'the memorial of his grace bishop samuel ... may he pray for us ... he was assassinated with sadat on the 6th','',neutral
'usr you wanna go see inbetweeners next wednesday ?','',neutral
'how about the usr gettin some recognition 10/10/2011 the lions play on \" monday night football \"','',neutral
'going to mcalester today ... bama bound early in the am ! torn !','',neutral
'happy sixth of may , or what\'s referred to as national hate the inventor of the margarita day .','',positive
'usr good luck tomorrow :) and have you ever been to scotland or ireland . and if you have did you like it ?',:),positive
'if anyone comes to school with the galaxy foams tomorrow , i\'m mugging them .','',negative
'sundays in the sag is like a friday in idaho ..... boring as fuck !','',negative
'preparations to mark the 64th independence day of #pakistan in a befitting manner on august 14 are in full swing ! aap ko mubarak in adv . :-)',:-),positive
'los poboycitos debut 2 songs from the forthcoming cd tomorrow on wwoz 90.7 fm new orleans at noon cst .','',neutral
'#tolonews tolonews 08 october 2012 : top news in this bulletin : the international committee of the ... #afghanistan','',neutral
'new shepard fairey print : \" oh susannah \" will be released october 18th via usr . check it out !','',neutral
'it\'s that time of year again ! ! the plains and the smell of saturday morning tailgates .. it\'s auburn football season ! ! #wareagle','',positive
'wonder if the spurs shop got looted last night ? #doubtit','',neutral
'hmmm .. thinking that now is a good time to win the lottery . #311day2012 in vegas and #311cruise in may ... decisions to be made !','',positive
'premier league team of the week : walcott makes seventh appearance this season while sagna also features','',neutral
'usr nah i gotta take the act tomorrow and from there go to beaumont for oscars game','',neutral
'i have to start packing tomorrow for auburn just so i will not forget anything saturday morning .','',positive
'ufo sighting : black triangle sighting in oranjestad , on october 11th 2012 - black triangle ufo with resemblance ...','',neutral
'- joseph prince ( fb ): do not worry about tomorrow ! jesus , your divine servant , has gone ahead of you , p ... do not wo ...','',positive
'auburn spent their entire practice today inside the new indoor facility .','',neutral
'this saturday ! come see what it\'s like to train for the nfl combine at body space fitness . click the link below ...','',neutral
'in hastings , nebraska , it\'s illegal to have sex without wearing a night shirt .','',neutral
'premier league team of the week : van persie makes cut for 10th time this season as szczesny , ashley young & jonn ...','',neutral
'i know it\'s in january but i cant wait for the royal rumble #wwe','',positive
'tonight i dreamed of being in orleans with the bus lines of milan , and the ipercoop of piazza lodi instead of the carrefour of place d\'arc .','',neutral
'okami hd makes me wish i had a ps3 . i may just wait for the ps4 and hope that all of psn\'s games are on the ps4 store as well .','',positive
'but then i do not get why ep kings are gonna play super rugby but they still playing kwi 1st div .. crusaders aint no puma\'s just so they know','',negative
'weird music mood today . lots of hank williams and johnny cash running through the iphone .','',negative
'watched the wiggles for the 1st time . was embarrassed for those men & then i remembered that they are probably filthy rich . #parenting','',negative
'i just realized that tomorrow is friday which means tomorrow is the kingsburg vs . selma game :) #excited',:),positive
'magnificent scallop monday is on now ! a fresh lot of whangamata scallops has just arrived at iguana . head in and ...','',positive
'gift ideas for my 60th coming in october - 40 ridiculously expensive gadgets for the filthy rich … via usr','',neutral
'missing hooters , my husband , my life , my photoshoot tomorrow , guess i\'m gonna drink this bottle of wine with a xanax and pass the fuck out . #bye','',negative
'the regular-season opener thursday between the brooklyn nets and the new york knicks , wh ... ::','',neutral
'coaches like gonzaga\'s chances - mon , 29 oct 2012 pst : do not count the zags out after their run of wcc basketball ...','',positive
'happy friday ! if i could make those words any bigger or bolder , i would ! lol :) have a great weekend all of our pjd friends !',:),positive
'haggins flipped by hoya linebacker , but he gets the 1st down ! 1st and goal at the 5 !','',neutral
'after a truly amazing & blessed 1st day usr london conference we are soon to embark upon day 2 ! ! come & take time out to learn truth','',positive
'president obama on thursday named former microsoft and fcc executive steven vanroekel as the new federal chief information officer ( cio ) .','',neutral
'revis bats down sanchez pass to holmes . 3rd pbu by 24 in 2days . holmes makes up 4 it with catch on cromartie on next play . #nyj','',neutral
'just watched the campaign with will ferrell and zack galafianakis ... good fun for a wednesday . #hilarious','',positive
'another awesome tweetup ( this time in cebu ) with a rafa-tard ! great meeting you usr ! thank you ! see you , monday . zubuchon on us ! ! !','',positive
'i\'m going to be so lost at cypress tomorrow','',negative
'usr wins the fourth set 25-21 to take the match 3-1 ! next match is sunday against georgetown at 2 p.m. at gampel .','',neutral
'i rate lee dickson but danny care has to be on the bench sat for the 2nd test 60 mins with tired legs he will be dangerous #rugby #saeng','',negative
'usr you get it boy ! hey , thanks for the champagne & nummies ... very much appreicated & glad you & laurin made it sunday .. thanks poof','',positive
'mr. travis took the sats in the 7th grade ! #nerd #fact usr','',positive
'looking forward to going to carrow road with my brother tonight #coys ( he must\'ve forgiven me for my behaviour at white hart lane in april )','',positive
'usr 25th of july . 7pm at volstead ( it\'s a bar ) . can you mc for a quiz night ?','',neutral
'discover the business value of your library card wednesday , september 19th 1:00 pm - 3:00 pm harold washington ...','',neutral
'[ tigernet ] wednesday football practice videos : videos from clemson\'s fifth practice of the preseason , ... #clemson','',neutral
'he is obsessed with star wars right now , as a treat i am letting him watch family guy tonight #heavenforgiveme','',neutral
'it\'s josh bradley\'s birthday tomorrow . so what time is the party ? lol','',positive
'topic on the morning news : does detroit need a white mayor ....... pause .... wtf ? ! ? !','',negative
'today * very * rare day when democrats will get healthier on their club for growth scorecards than most republicans .','',positive
'#itfc last season #millwall started with 3-0 win at bristol city . 2nd match , you\'ve got it , hull city at home ! omen ! lions won that one 4-0 .','',positive
'vh1 is going to kill friday after next','',positive
'after losing 2 last week , today the gop is trying to win 2 senate seats in wisconsin by recalling 2 democrats . it looks like they will fail','',neutral
'attn #nyc folks : guardian has a truck with generators at union square/14th street offering free device recharging fri 11-8pm . pass it along','',neutral
'applications are due this friday november 2 ! ! ! let this video of yes prep senior signing day inspire you as ...','',positive
'trying to go out tonight ! ! ! where is there to go out here in dallas ? ? ? ?','',neutral
'san miguel escapes with a 68-64 win over the singapore slingers . beermen now has a 15-4 record to remain in 1st #abl','',neutral
'there is on thing i have learned from the mlb playoffs , cougar town on a new network . i can not wait till january . #poundinggrape #pennycan ! ! !','',positive
'oneil\'s barber & beauty will be open monday @ 10am and not closing to the last person leave ! #wegrind','',positive
